,upc,Department,qty,cents,incltaxes,inclfees,Name,size,ebt,byweight,Fee Multiplier,Stock,cost_cents,cost_qty,Phone,New CSV
5627,"=""300450407047""",Vitamins/Medicine,1,899,n,n,Children's Tylenol:Bubblegum Yum Flavor,4.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
5628,"=""300450449054""",Vitamins/Medicine,1,999,n,n,Tylenol:Caplets,24.00 CT,,n,1,"=""0""",0,,617-866-3824,
5629,"=""300450481016""",Vitamins/Medicine,1,999,n,n,Motrin:Coated Caplets,100.00 CT,,n,1,"=""0""",0,,617-866-3824,
5630,"=""300450481023""",Vitamins/Medicine,1,899,n,n,Motrin IB:Pain Reliever / Fever Reducer,50.00 Caplets,,n,1,"=""0""",0,1.0,617-866-3824,
5631,"=""300450481269""",Vitamins/Medicine,1,899,n,n,Motrin 24 caps,24 caps,,n,1,"=""0""",0,,617-866-3824,
5632,"=""300450482259""",Vitamins/Medicine,1,999,n,n,"Tylenol, Pm, Extra Strength Caplets",24.00 CT,,n,1,"=""0""",0,1.0,617-866-3824,
5633,"=""300450487209""",Vitamins/Medicine,1,799,n,n,Tylenol,,,n,1,"=""0""",0,,617-866-3824,
5634,"=""300450496607""",Vitamins/Medicine,1,799,n,n,Tylenol:Tablets,100.00 CT,,n,1,"=""0""",0,,617-866-3824,
5635,"=""300450524157""",Vitamins/Medicine,1,999,n,n,Children's Motrin:Original Berry Flavor,0.50 FL OZ,,n,1,"=""0""",0,1.0,617-866-3824,
5636,"=""300450563200""",Vitamins/Medicine,1,799,n,n,Motrin:Coated Caplets,20.00 CT,,n,1,"=""0""",0,,617-866-3824,
5637,"=""300450838216""",Grocery Non-Taxable,1,999,n,n,Tylenol:Caplets,100.00 CT,n,n,1,"=""0""",0,,617-866-3824,
5638,"=""300450838247""",Vitamins/Medicine,1,799,n,n,Tylenol:Caplets (Push & Turn Cap),24.00 CT,,n,1,"=""0""",0,,617-866-3824,
5639,"=""300672000248""",Vitamins/Medicine,1,999,n,n,Excedrin:Extra Strength Caplets,24.00 CT,,n,1,"=""0""",0,1.0,617-866-3824,
5640,"=""300672021809""",Grocery Non-Taxable,1,1000,n,n,Vnjvf,,y,n,1,"=""0""",0,,617-866-3824,
5641,"=""300676426068""",Vitamins/Medicine,1,999,n,n,Theraflu:Lipton Green Tea & Honey Lemon Packets,6.00 CT,,n,1,"=""0""",0,1.0,617-866-3824,
5642,"=""300677917060""",Vitamins/Medicine,1,999,n,n,Theraflu Daytime Severe Cold & Cough Packets Berry,1 ct,,n,1,"=""0""",0,,617-866-3824,
5643,"=""300677918067""",Vitamins/Medicine,1,999,n,n,Theraflu Honey Lemon & White Tea,6 Packets,,n,1,"=""0""",0,,617-866-3824,
5644,"=""301490039045""",Vitamins/Medicine,1,549,n,n,Pepto-bismol Upset Stomach Reliever,4 Oz,n,n,1,"=""0""",0,1.0,617-866-3824,
5645,"=""301490039083""",Vitamins/Medicine,1,699,n,n,Pepto-Bismo Subsalicylate Upset Stomach,8 Oz,,n,1,"=""0""",0,,617-866-3824,
5646,"=""305210134423""",Household,1,999,n,n,Vaseline Total Moisture Cocoa Radiant:Pure Cocoa Butter + Stratys 3 Multi-Layer Moisture,20.30 FL OZ,,n,1,"=""0""",0,1.0,617-866-3824,
5647,"=""305210221277""",Misc.,1,199,n,n,Q-Tips:Purse Pack,30.00 CT,,n,1,"=""0""",0,,617-866-3824,
5648,"=""305212311006""",Household,1,199,n,n,Vaseline:Original - Skin Protectant,1.75 OZ,n,n,1,"=""0""",0,,617-866-3824,
5649,"=""305212326000""",Produce,1,399,n,n,Vaseline:Original 100% Pure,3.75 OZ,n,n,1,"=""0""",0,,617-866-3824,
5650,"=""305213077000""",Household,1,599,n,n,Vaseline:Total Moisture Conditioning,10.00 FL OZ,,n,1,"=""0""",0,,617-866-3824,
5651,"=""305213079004""",Household,1,999,n,n,Vaseline Intensive Care:Total Moisture,24.50 FL OZ,,n,1,"=""0""",0,1.0,617-866-3824,
5652,"=""305213084008""",Household,1,499,n,n,Vaseline Intensive Rescue:Hypoallergenic Moisturizer - Unfragranced,10.00 FL OZ,,n,1,"=""0""",0,,617-866-3824,
5653,"=""305213087009""",Household,1,999,n,n,Vaseline Intensive Rescue:Hypoallergenic Moisturizer,24.50 FL OZ,,n,1,"=""0""",0,,617-866-3824,
5654,"=""305213091006""",Grocery Non-Taxable,1,799,n,n,Vaseline:Total Moisture Aloe Fresh,10.00 FL OZ,n,n,1,"=""0""",0,,617-866-3824,
5655,"=""305213093000""",Household,1,999,n,n,Vaseline:Total Moisture Aloe Fresh,20.30 FL OZ,n,n,1,"=""0""",0,,617-866-3824,
5656,"=""305730133401""",Vitamins/Medicine,1,799,n,n,Advil Film Coated Tablets,20 mg,,n,1,"=""0""",0,,617-866-3824,
5657,"=""305730150200""",Vitamins/Medicine,1,799,n,n,Advil:Pain Reliever / Fever Reducer,24.00 Tablets,,n,1,"=""0""",0,,617-866-3824,
5658,"=""305730150309""",Vitamins/Medicine,1,799,n,n,Advil Ibuprofen Tablets 200 mg Pain Reliever,50 ct,,n,1,"=""0""",0,,617-866-3824,
5659,"=""305730160209""",Vitamins/Medicine,1,799,n,n,Advil Pain Reliever/Fever Reducer Ibuprofen,200 Mg,,n,1,"=""0""",0,,617-866-3824,
5660,"=""305730164207""",Vitamins/Medicine,1,899,n,n,Advil PM 200 Mg,20 ct,,n,1,"=""0""",0,,617-866-3824,
5661,"=""305730168205""",Vitamins/Medicine,1,599,n,n,Advil Migraine,"=""20""",,n,1,"=""0""",0,,617-866-3824,
5662,"=""305730169202""",Vitamins/Medicine,1,599,n,n,Advil Liqui-Gels Pain Reliever 200mg,"=""20""",,n,1,"=""0""",0,,617-866-3824,
5663,"=""305730170307""",Vitamins/Medicine,1,849,n,n,Advil Children Suspension Fruit,4 Oz,,n,1,"=""0""",0,,617-866-3824,
5664,"=""305730701129""",Household,1,200,n,n,CHAPSTICK LIP BALM REG .15 OZ,EA,,n,1,"=""0""",0,,617-866-3824,
5665,"=""305730705127""",Hygiene Feminine,1,199,n,n,CHAPSTICK CHERRY,"=""1""",,n,1,"=""0""",0,,617-866-3824,
5666,"=""305730715126""",Household,1,199,n,n,CHAPSTICK STRAWBERRY,"=""1""",,n,1,"=""0""",0,,617-866-3824,
5667,"=""305730725125""",Vitamins/Medicine,1,199,n,n,CHAPSTICK MOISTURIZER,"=""1""",,n,1,"=""0""",0,,617-866-3824,
5668,"=""305731707724""",Vitamins/Medicine,1,599,n,n,Fever Reducer/Pain Reliever Infants',0.5 Oz,,n,1,"=""0""",0,,617-866-3824,
5669,"=""305731769203""",Vitamins/Medicine,1,599,n,n,Advil Liqui,,,n,1,"=""0""",0,,617-866-3824,
5670,"=""307660739197""",Candy,1,135,n,n,Tums EX 750 Assorted Fruit,8.00 CT,y,n,1,"=""0""",0,1.0,617-866-3824,
5671,"=""307660740209""",Candy,1,125,n,n,Tums Regular Strength Peppermint Tablets,1 roll,y,n,1,"=""0""",0,,617-866-3824,
5672,"=""307667388084""",Candy,1,125,n,n,Tums Extra Strength 750 Assorted Berries Tablets,8.00 CT,y,n,1,"=""0""",0,,617-866-3824,
5673,"=""308690667382""",Drinks,1,249,n,n,Swan Citroma Citrate of Magnesia Lemony Flavor,10 oz,,n,1,"=""0""",0,,617-866-3824,
5674,"=""308691156106""",Household,1,359,n,n,Swan Isoporphyl Alcohol 70%,16 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
5675,"=""308694706100""",Household,1,249,n,n,Swan Hydrogen Peroxide,16 Oz,n,n,1,"=""0""",0,,617-866-3824,
5676,"=""310158084044""",Household,1,499,n,n,Sensodyne:Extra Whitening,4.00 OZ,,n,1,"=""0""",0,,617-866-3824,
5677,"=""310158840305""",Misc.,1,499,n,n,Sensodyne Repair & Protect,3.4 Oz,n,n,1,"=""0""",0,,617-866-3824,
5678,"=""310310222406""",Household,1,799,n,n,Orajel:Regular Strength Gel,0.25 OZ,,n,1,"=""0""",0,,617-866-3824,
5679,"=""312546000452""",Candy,1,149,n,n,Halls Defense Assorted Citrus,14 Drops,,n,1,"=""0""",0,,617-866-3824,
5680,"=""312546000926""",Candy,1,149,n,n,Halls Intense Cool Menthol Drops Oral Anesthetic,"=""9""",y,n,1,"=""0""",0,,617-866-3824,
5681,"=""312546002920""",Dairy,1,169,n,n,Aaa,,y,n,1,"=""0""",0,,617-866-3824,
5682,"=""312546623682""",Candy,1,149,n,n,Halls:Strawberry Menthol Drops,9.00 CT,,n,1,"=""0""",0,,617-866-3824,
5683,"=""312546627369""",Candy,1,125,n,n,Halls Base:Advanced Vapor Action Spearmint,9.00 CT,y,n,1,"=""0""",0,,617-866-3824,
5684,"=""312546627499""",Candy,1,249,n,n,Halls:Cherry Menthol Drops,30.00 CT,y,n,1,"=""0""",0,,617-866-3824,
5685,"=""312546627529""",Candy,1,149,n,n,Halls Defense:Vitamin C Assorted Citrus,9.00 CT,,n,1,"=""0""",0,,617-866-3824,
5686,"=""312546627543""",Candy,1,249,n,n,Halls Defense:Vitamin C Assorted Citrus,30.00 CT,,n,1,"=""0""",0,,617-866-3824,
5687,"=""312546627710""",Candy,1,149,n,n,Halls Base Advanced Vapor Action Cherry,9.00 CT,y,n,1,"=""0""",0,,617-866-3824,
5688,"=""312546628694""",Candy,1,249,n,n,Halls:Honey-Lemon Menthol Drops,30.00 CT,,n,1,"=""0""",0,,617-866-3824,
5689,"=""312546628724""",Candy,1,149,n,n,Halls Mentho-Lyptus:Honey-Lemon,9.00 CT,,n,1,"=""0""",0,,617-866-3824,
5690,"=""312546629103""",Candy,1,149,n,n,Halls Base:Advanced Vapor Action Ice Blue,9.00 CT,,n,1,"=""0""",0,,617-866-3824,
5691,"=""312546629363""",Candy,1,249,n,n,Halls:Mentho-Lyptus Menthol Drops,30.00 CT,,n,1,"=""0""",0,,617-866-3824,
5692,"=""312546629707""",Candy,1,149,n,n,Halls Base:Mentho-Lyptus Menthol Drops,9.00 CT,,n,1,"=""0""",0,,617-866-3824,
5693,"=""312547427203""",Household,1,449,n,n,Listerine:Cool Mint,250.00 ML,,n,1,"=""0""",0,,617-866-3824,
5694,"=""312547428200""",Household,1,449,n,n,Listerine:FreshBurst,250.00 ML,,n,1,"=""0""",0,1.0,617-866-3824,
5695,"=""312547493833""",Household,1,376,n,n,Visine,,,n,1,"=""0""",0,1.0,617-866-3824,
5696,"=""312547701280""",Household,1,449,n,n,Listerine:Gold,250.00 ML,,n,1,"=""0""",0,1.0,617-866-3824,
5697,"=""312843536357""",Vitamins/Medicine,1,699,n,n,Bayer The Wonder Drug,100tbs,,n,1,"=""0""",0,,617-866-3824,
5698,"=""312843555365""",Vitamins/Medicine,1,799,n,n,Bayer Genuine Aspirin 325mg Pain Reliever/Fever Reducer,24 Coated Tablets,,n,1,"=""0""",0,,617-866-3824,
5699,"=""312843555655""",Vitamins/Medicine,1,599,n,n,Bayer Safety Coated,,,n,1,"=""0""",0,,617-866-3824,
5700,"=""323900003613""",Vitamins/Medicine,1,799,n,n,Vicks Vaporub:Cough Supressant - Topical Analgesic,1.76 OZ,n,n,1,"=""0""",0,,617-866-3824,
5701,"=""323900010772""",Candy,1,200,n,n,Vicks Vapodrops Cough Relief Menthol Flavor,20 Drops,,n,1,"=""0""",0,,617-866-3824,
5702,"=""323900013964""",Vitamins/Medicine,1,699,n,n,ZzzQuil Nighttime Sleep-Aid,6 Oz,,n,1,"=""0""",0,,617-866-3824,
5703,"=""323900014244""",Vitamins/Medicine,1,1199,n,n,Vicks Nyquil Cold & Flu Nighttime Relief,8.00 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
5704,"=""323900014251""",Vitamins/Medicine,1,1199,n,n,Vicks NyQuil Cold & Flu Cherry Liquid,8 oz,,n,1,"=""0""",0,1.0,617-866-3824,
5705,"=""323900014350""",Vitamins/Medicine,1,1199,n,n,Vicks Dayquil Cold & Flu,8.00 Oz,,n,1,"=""0""",0,,617-866-3824,
5706,"=""323900038134""",Vitamins/Medicine,1,1399,n,n,Vicks Dayquil Severe Cold & Flu Max Strength,12 oz,,n,1,"=""0""",0,1.0,617-866-3824,
5707,"=""323900038141""",Vitamins/Medicine,1,1199,n,n,Vicks Nyquil Severe Cold & Flu Max Strength Berry Flavor,8.00 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
5708,"=""323900038158""",Vitamins/Medicine,1,1299,n,n,Vicks Nyquil Severe Cold & Flu Nighttime Relief,12 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
5709,"=""323900039209""",Vitamins/Medicine,1,799,n,n,Vicks,,,n,1,"=""0""",0,,617-866-3824,
5710,"=""323900042087""",Vitamins/Medicine,1,499,n,n,Dayquil 30ml,1 fl oz,,n,1,"=""0""",0,1.0,617-866-3824,
5711,"=""325866105011""",Vitamins/Medicine,1,799,n,n,Aleve Pain Reliever/Fever Reducer,24 Tablets,,n,1,"=""0""",0,,617-866-3824,
5712,"=""325866105028""",Vitamins/Medicine,1,999,n,n,Aleve Pain Reliever/Fever Reducer 220 mg,24 Caplets,,n,1,"=""0""",0,1.0,617-866-3824,
5713,"=""333658749411""",Household,1,700,n,n,MagNum,,,n,1,"=""0""",0,1.0,617-866-3824,
5714,"=""348132100244""",Household,1,1199,n,n,"Stud 100 desensitizing spray for men, 12 gm",7 oz,,n,1,"=""0""",0,,617-866-3824,
5715,"=""350580534045""",Vitamins/Medicine,1,899,n,n,Children's Benadryl:Cherry Flavored,4.00 FL OZ,,n,1,"=""0""",0,,617-866-3824,
5716,"=""352688195715""",Household,1,399,n,n,Lemisol Plus - Femenine Cleansing Solution,4.00 Oz,,n,1,"=""0""",0,,617-866-3824,
5717,"=""352688195722""",Vitamins/Medicine,1,599,n,n,Lemisol Gentle Feminine Daily Cleanser,8 FL Oz,,n,1,"=""0""",0,,617-866-3824,
5718,"=""352688195739""",Household,1,799,n,n,Lemisol Plus Refreshing Cleansing Solution,16 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
5719,"=""365632802003""",Grocery Non-Taxable,1,299,n,n,White Rain:For Men Sport Cool Ocean Wave,12.00 OZ,n,n,1,"=""0""",0,,617-866-3824,
5720,"=""365632802102""",Grocery Non-Taxable,1,299,n,n,White Rain:For Men Max Energy Fresh Mountain Spring,12.00 OZ,n,n,1,"=""0""",0,,617-866-3824,
5721,"=""366715973511""",Vitamins/Medicine,1,200,n,n,Alka Seltzer,,,n,1,"=""0""",0,,617-866-3824,
5722,"=""381370030010""",Household,1,189,n,n,Johnson's:Original,1.50 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
5723,"=""381370030119""",Household,1,249,n,n,Johnson's:Original,4.00 OZ,,n,1,"=""0""",0,,617-866-3824,
5724,"=""381370030447""",Household,1,349,n,n,Johnson's:Pure Cornstarch w/Aloe & Vitamin E,4.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
5725,"=""381370038443""",Household,1,699,n,n,Aveeno:Daily Moisturizing Lotion,18.00 OZ,,n,1,"=""0""",0,1.0,617-866-3824,
5726,"=""381370041702""",Household,1,269,n,n,Johnson's:Baby Oil,3.00 OZ,,n,1,"=""0""",0,,617-866-3824,
5727,"=""381370045311""",Household,1,279,n,n,Band-Aid Plastic Comfort-Flex,30 Assorted Sizes,,n,1,"=""0""",0,1.0,617-866-3824,
5728,"=""381370047544""",Household,1,199,n,n,"Band-Aid:Flexible Fabric - 3/4"""" x 3"""" / 1.9 cm x 7.6cm",8.00 CT,,n,1,"=""0""",0,,617-866-3824,
5729,"=""381370092131""",Household,1,399,n,n,Reach:Unflavored Waxed,55.00 YD,,n,1,"=""0""",0,,617-866-3824,
5730,"=""381370092179""",Household,1,399,n,n,Reach:Mint Waxed,55.00 YD,,n,1,"=""0""",0,1.0,617-866-3824,
5731,"=""381371019410""",Household,1,1299,n,n,Aveeno:Daily Moisture Lotion,18.00 FL OZ,,n,1,"=""0""",0,1.0,617-866-3824,
5732,"=""381371019427""",Household,1,1299,n,n,Aveeno:Lavender & Vanilla Calming Comfort(Tm) Bath,18.00 FL OZ,,n,1,"=""0""",0,1.0,617-866-3824,
5733,"=""381371030040""",Condiments,1,249,n,n,Johnson's:Baby Shampoo,3.00 OZ,,n,1,"=""0""",0,,617-866-3824,
5734,"=""381371030057""",Household,1,299,n,n,Johnson's:Baby Lotion,3.00 OZ,,n,1,"=""0""",0,,617-866-3824,
5735,"=""381371175673""",Household,1,799,n,n,Johnson's head to toe,,,n,1,"=""0""",0,,617-866-3824,
5736,"=""381371177301""",Household,1,699,n,n,Johnson's baby shampo,,,n,1,"=""0""",0,,617-866-3824,
5737,"=""381371190157""",Household,1,249,n,n,A,,,n,1,"=""0""",0,1.0,617-866-3824,
5738,"=""461878000057""",Grocery Non-Taxable,1,199,n,n,ThEraflu,,n,n,1,"=""0""",0,,617-866-3824,
5739,"=""499020540007""",Frozen Food,1,200,n,n,Small slash,,y,n,1,"=""0""",0,,617-866-3824,
5740,"=""499020540014""",Frozen Food,1,300,n,n,Mid slash,,y,n,1,"=""0""",0,,617-866-3824,
5741,"=""499020540021""",Frozen Food,1,400,n,n,large slash,,y,n,1,"=""0""",0,,617-866-3824,
5742,"=""499020540052""",Misc.,1,75,n,n,Stamp,,n,n,1,"=""0""",0,,617-866-3824,
5743,"=""499020540069""",Dairy,1,50,n,n,One Banana,,y,n,1,"=""0""",0,,617-866-3824,
5744,"=""499020540076""",Frozen Food,1,199,n,n,Cape code ice,,y,n,1,"=""0""",0,,617-866-3824,
5745,"=""499020540083""",Frozen Food,1,300,n,n,Two ice,,y,n,1,"=""0""",0,,617-866-3824,
5746,"=""499020540090""",Dairy,1,249,n,n,Beef Patty With Cheese,,,n,1,"=""0""",0,1.0,617-866-3824,
5747,"=""499020540106""",Dairy,1,349,n,n,Coco Bread,,,n,1,"=""0""",0,,617-866-3824,
5748,"=""499020540113""",Drinks,1,100,n,n,Coffee 10oz,,,n,1,"=""0""",0,,617-866-3824,
5749,"=""499020540120""",Drinks,1,200,n,n,Coffee 16oz,,,n,1,"=""0""",0,,617-866-3824,
5750,"=""499020540137""",Drinks,1,300,n,n,Coffee 20oz,,,n,1,"=""0""",0,,617-866-3824,
5751,"=""502856000062""",Household,1,399,n,n,Dove,,,n,1,"=""0""",0,,617-866-3824,
5752,"=""600100000902""",Misc.,1,250,n,n,Vasline pink,,,n,1,"=""0""",0,,617-866-3824,
5753,"=""600100001893""",Vitamins/Medicine,1,249,n,n,Vaseline Aloe,,,n,1,"=""0""",0,,617-866-3824,
5754,"=""600143000099""",Household,1,209,n,n,Vaseline,,,n,1,"=""0""",0,,617-866-3824,
5755,"=""600188000085""",Household,1,199,n,n,Vaseline aloe,,,n,1,"=""0""",0,,617-866-3824,
5756,"=""600200001441""",Household,1,199,n,n,V,,,n,1,"=""0""",0,,617-866-3824,
5757,"=""600200002219""",Misc.,1,350,n,n,Vaseline blue,,,n,1,"=""0""",0,,617-866-3824,
5758,"=""601486291274""",Household,1,199,n,n,Old Williamsburgh Candle Country Dreams Candle Gardenia,1.00 Ct,,n,1,"=""0""",0,1.0,617-866-3824,
5759,"=""601486291465""",Household,1,199,n,n,Old Williamsburgh Candle Apple Cinnamon,3 Oz,,n,1,"=""0""",0,1.0,617-866-3824,
5760,"=""601486291908""",Household,1,199,n,n,Country Dreams Lilac Blossom Candle,1.00 Ct,,n,1,"=""0""",0,1.0,617-866-3824,
5761,"=""601486911677""",Household,1,199,n,n,Country Dreams Candle - Mango Peach,4.00 Oz,,n,1,"=""0""",0,,617-866-3824,
5762,"=""602499133698""",Household,1,200,n,n,"Aroma Candle - White 8""","=""1""",,n,1,"=""0""",0,,617-866-3824,
5763,"=""604111191062""",Household,1,299,n,n,water gun,Ghh,,n,1,"=""0""",0,,617-866-3824,
5764,"=""608106615007""",Household,1,499,n,n,Can opener,,,n,1,"=""0""",0,,617-866-3824,
5765,"=""608866075721""",Grocery Non-Taxable,1,500,n,n,card,,n,n,1,"=""0""",0,,617-866-3824,
5766,"=""609224220098""",Grocery Non-Taxable,1,200,n,n,VISION HOLA! NJ $2,"=""1""",n,n,1,"=""0""",0,,617-866-3824,
5767,"=""609224220104""",Grocery Non-Taxable,1,500,n,n,HOLA! NYC $5,"=""1""",n,n,1,"=""0""",0,,617-866-3824,
5768,"=""609224220135""",Cigar's,1,599,n,n,Rock N' Roll Natural Cigarillos,4 ct,n,n,1,"=""0""",0,,617-866-3824,
5769,"=""609224220210""",Cigar's,1,275,n,n,Rock N' Roll Menthol Cigar,4 ct,n,n,1,"=""0""",0,,617-866-3824,
5770,"=""609613219641""",Cigar's,1,275,n,n,Rock N' Roll Yellow,"=""1""",,n,1,"=""0""",0,,617-866-3824,
5771,"=""609613219665""",Cigar's,1,599,n,n,Rock N' Roll Sweets,4ct,n,n,1,"=""0""",0,,617-866-3824,
5772,"=""609613219740""",Tobacco,1,299,n,n,Rock n' Roll - Dark n' Mild,"=""1""",n,n,1,"=""0""",0,,617-866-3824,
5773,"=""609613219757""",Tobacco,1,275,n,n,Rock N'Roll Original,"=""1""",n,n,1,"=""0""",0,,617-866-3824,
5774,"=""609613219801""",Fronto,1,499,n,y,Rock n'roll fronto Single,,n,n,1,"=""0""",0,,617-866-3824,
5775,"=""609613219832""",Cigar's,1,399,n,n,Rock nRoll,4 cigards,n,n,1,"=""0""",0,,617-866-3824,
5776,"=""609613220043""",Tobacco,1,599,n,n,Black Rock,"=""4""",n,n,1,"=""0""",0,,617-866-3824,
5777,"=""609613220067""",Tobacco,1,599,n,n,Black rock,1 pk,n,n,1,"=""0""",0,,617-866-3824,
5778,"=""610466049750""",Condiments,1,299,n,n,Puer eyes,,n,n,1,"=""0""",0,,617-866-3824,
5779,"=""610696337092""",Tobacco,1,599,n,n,Rock n' Roll Green,,,n,1,"=""0""",0,,617-866-3824,
5780,"=""610696337108""",Tobacco,1,599,n,n,Rock n Roll Red,4ct,n,n,1,"=""0""",0,,617-866-3824,
5781,"=""610696337139""",Tobacco,1,599,n,n,ROCK N ROLL BLACK,4ct,n,n,1,"=""0""",0,,617-866-3824,
5782,"=""610696337146""",Tobacco,1,599,n,n,Rnr silver,4ct,y,n,1,"=""0""",0,,617-866-3824,
5783,"=""610696337153""",Tobacco,1,599,n,n,Rock n Roll Gold,4ct,,n,1,"=""0""",0,,617-866-3824,
5784,"=""610764000316""",Drinks,1,249,n,n,BANG COTTON CANDY,"=""1""",,n,1,"=""0""",0,1.0,617-866-3824,
5785,"=""610764863638""",Drinks,1,249,n,n,bang Blue,,,n,1,"=""0""",0,1.0,617-866-3824,
5786,"=""610764863812""",Drinks,1,249,n,n,BANG PEACH & MANGO,,,n,1,"=""0""",0,1.0,617-866-3824,
5787,"=""611269000979""",Drinks,1,269,n,n,Redbull green edition,,,n,1,"=""0""",0,1.0,617-866-3824,
5788,"=""611269001280""",Drinks,1,269,n,n,Redbull strawberry,8oz,,n,1,"=""0""",0,1.0,617-866-3824,
5789,"=""611269101713""",Drinks,1,269,n,n,Red Bullb Sugar Free,8.40 FL OZ,y,n,1,"=""0""",0,,617-866-3824,
5790,"=""611269113570""",Drinks,1,369,n,n,Red Bull Yellow Edition Tropical,12 Oz,y,n,1,"=""0""",0,1.0,617-866-3824,
5791,"=""611269133448""",Drinks,1,569,n,n,Red Bull Energy Drink,20 OZ,,n,1,"=""0""",0,,617-866-3824,
5792,"=""611269163452""",Drinks,1,269,n,n,Red Bull Yellow Edition - Tropical,8.4 oz,y,n,1,"=""0""",0,,617-866-3824,
5793,"=""611269174526""",Drinks,1,349,n,n,Red Bull Red Edition,12 OZ,y,n,1,"=""0""",0,,617-866-3824,
5794,"=""611269182460""",Drinks,1,349,n,n,Redbull Blue,12 oz,,n,1,"=""0""",0,,617-866-3824,
5795,"=""611269235685""",Grocery Non-Taxable,1,269,n,n,Red Bull The Blue Edition:Energy Drink,8.40 FL OZ,y,n,1,"=""0""",0,,617-866-3824,
5796,"=""611269331240""",Drinks,1,269,n,n,Red Bull watermelon,8oz,,n,1,"=""0""",0,1.0,617-866-3824,
5797,"=""611269332827""",Drinks,1,349,n,n,RED BULL water melon 12Z,,,n,1,"=""0""",0,1.0,617-866-3824,
5798,"=""611269333572""",Drinks,1,269,n,n,Red Bull Peach,8.4 FL OZ,,n,1,"=""0""",0,1.0,617-866-3824,
5799,"=""611269357011""",Grocery Non-Taxable,1,249,n,n,Red Bull The Red Edition:Energy Drink,8.40 FL OZ,y,n,1,"=""0""",0,,617-866-3824,
5800,"=""611269546019""",Drinks,1,469,n,n,Red Bull Energy Drink,16.00 FL OZ,y,n,1,"=""0""",0,,617-866-3824,
5801,"=""611269546026""",Drinks,1,449,n,n,Red Bull Sugar Free Energy Drink,16 Oz,y,n,1,"=""0""",0,,617-866-3824,
5802,"=""611269716467""",Grocery Non-Taxable,1,369,n,n,"Red Bull:Energy Drink, Sugarfree",12.00 OZ,y,n,1,"=""0""",0,1.0,617-866-3824,
5803,"=""611269818994""",Drinks,1,369,n,n,Red Bull:Energy Drink,12.00 FL OZ,y,n,1,"=""0""",0,,617-866-3824,
5804,"=""611269991000""",Drinks,1,269,n,n,Red Bull Energy Drink,8.40 FL OZ,y,n,1,"=""0""",0,,617-866-3824,
5805,"=""613008710194""",Drinks,1,449,n,n,Arizona Fruit Punch,128 oz,,n,1,"=""0""",0,1.0,617-866-3824,
5806,"=""613008715120""",Drinks,1,449,n,n,Arizona:Ginseng and Honey,128.00 FL OZ,,n,1,"=""0""",0,1.0,617-866-3824,
5807,"=""613008715267""",Grocery Non-Taxable,1,100,n,n,Arizona Ginseng and Honey,23.00 FL OZ,y,n,1,"=""0""",0,,617-866-3824,
5808,"=""613008715625""",Drinks,1,100,n,n,Arizona: Orangeade,23 oz,,n,1,"=""0""",0,,617-866-3824,
5809,"=""613008717711""",Grocery Non-Taxable,1,100,n,n,Arizona Southern Style - Real Brewed,23.00 FL OZ,y,n,1,"=""0""",0,,617-866-3824,
5810,"=""613008718459""",Drinks,1,99,n,n,Arizona: Energy Herbal Tonic,23.50 OZ,,n,1,"=""0""",0,,617-866-3824,
5811,"=""613008718763""",General Food,1,100,n,n,Arizon Fruit Punch,23.00 FL OZ,y,n,1,"=""0""",0,,617-866-3824,
5812,"=""613008719296""",Grocery Non-Taxable,1,99,n,n,Arizona Grapeade Fruit Juice Cocktail,23 OZ,y,n,1,"=""0""",0,,617-866-3824,
5813,"=""613008719302""",Grocery Non-Taxable,1,100,n,n,Arizona Lite: Arnold Palmer - Half Iced Tea & Half Lemonade,23.00 FL OZ,y,n,1,"=""0""",0,,617-866-3824,
5814,"=""613008719524""",Drinks,1,100,n,n,Arizona Peach Tea,23 Oz,y,n,1,"=""0""",0,,617-866-3824,
5815,"=""613008719548""",Drinks,1,100,n,n,Arizona:Iced Tea with Peach Flavor,23.50 OZ,,n,1,"=""0""",0,,617-866-3824,
5816,"=""613008719791""",Drinks,1,399,n,n,Arizona:Southern Style - Real Brewed,128.00 FL OZ,,n,1,"=""0""",0,,617-866-3824,
5817,"=""613008719937""",Drinks,1,449,n,n,Arizona Lemonade,128 oz,n,n,1,"=""0""",0,1.0,617-866-3824,
5818,"=""613008720209""",Drinks,1,100,n,n,Arizona Watermelon,23.00 FL OZ,y,n,1,"=""0""",0,,617-866-3824,
5819,"=""613008720711""",Drinks,1,99,n,n,Arizona Iced Tea - Diet Green Tea With Ginseng,23.50 Oz,,n,1,"=""0""",0,,617-866-3824,
5820,"=""613008721756""",Drinks,1,199,n,n,Arizona Iced Tea w/Lemon,34.00 FL OZ,y,n,1,"=""0""",0,,617-866-3824,
5821,"=""613008721770""",Drinks,1,199,n,n,Arizona Green Tea w/Ginseng & Honey,34.00 FL OZ,,n,1,"=""0""",0,,617-866-3824,
