SKU,Categories,Stock,Price,Name,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?
835196000318,Tobacco,1,250,Double Diamond Menthol,,,,,,
835196000325,Tobacco,1,2000,Double Diamond Menthol Carton,,,,,,
835196001704,Cigar's,1,300,Ignite Red,,,,,,
835841000236,Grocery Non-Taxable,1,199,Bread,,,,,,
835841004470,Grocery Non-Taxable,1,199,"Gold Medal Bakery:Sliced Enriched Rolls, Hot Dog",,,,,,
835841004517,Grocery Non-Taxable,1,199,Hamburger bread,,,,,,
836272001571,Grocery Non-Taxable,1,499,Top Job,,,,,,
836272001588,Misc.,1,349,Top Job Bleach,,,,,,
837654226087,Household,1,249,Turtle Nose Duct Tape,,,,,,
841058005483,Grocery Non-Taxable,1,299,Skintimate:Raspberry Rain with Vitamin E and Olive Butter,,,,,,
841058006084,Household,1,499,Edge Sensitive Skin,,,,,,
842595109542,Drinks,1,269,Starburst Cherry C4,,,,,,
842595121759,Drinks,1,269,Starburst Strawberry C4,,,,,,
844504002968,Tobacco,1,1500,American Club Pipe Tobacco Classic,,,,,,
844504003330,Tobacco,1,399,sago,,,,,,
845514047000,Household,1,499,Ajax,,,,,,
846036001723,Household,1,499,GoodSense 70% Isopropyl Alcohol,,,,,,
846351017003,Household,1,549,Yuengling Lager 6pk 12oz Btl,,,,,,
846351017102,Household,1,549,Vantage 10w-30,,,,,,
846351017201,Household,1,549,10W-40,,,,,,
846351018635,Household,1,299,Carb/ choke body cleaner,,,,,,
846351071029,Household,1,449,SMB Flat Out,,,,,,
850003628011,Snacks,1,189,Rap Snacks,,,,,,
850003628172,Snacks,1,189,Rap Snacks,,,,,,
850003628219,Snacks,1,189,Rap snacks,,,,,,
850003628226,Snacks,1,189,Wavy,,,,,,
850003628325,Snacks,1,189,Rap Snacks,,,,,,
850003748030,Drinks,1,199,Lemon perfect dragon,,,,,,
850003748054,Drinks,1,199,Lemin perfect peach,,,,,,
850003748559,Drinks,1,199,Lemon perfect,,,,,,
850004595107,Tobacco,1,1200,beleave suver,,,,,,
850007042745,Drinks,1,369,Super Coffee,,,,,,
850007395261,Household,1,249,Love my carpet lavender,,,,,,
850008118326,Tobacco,1,99,44350,,,,,,
850008118333,Tobacco,1,149,44353,,,,,,
850008189005,Tobacco,1,2000,Hemp flower 3.5g,,,,,,
850008189012,Tobacco,1,1000,Hemp flower 1g,,,,,,
850008189258,Tobacco,1,799,High five,,,,,,
850008189371,Tobacco,1,2000,Moon,,,,,,
850008189524,Tobacco,1,2000,Hemp,,,,,,
850008189579,Tobacco,1,1500,Kush,,,,,,
850011055069,Snacks,1,169,Pal,,,,,,
850016923110,Household,1,599,Smart care,,,,,,
850017589032,Candy,1,299,Hi chew,,,,,,
850017589056,Candy,1,299,Hi chew berry mix,,,,,,
850067000754,Grocery Non-Taxable,1,249,Mr. Coffee:Basket 8-12 Cup,,,,,,
850067000822,Household,1,199,Mr. Coffee:Basket 8-12 Cup,,,,,,
850241000044,Grocery Non-Taxable,1,299,Power Stick Coolblast Shower Gel,,,,,,
850668000412,Condiments,1,75,Deep River Snacks:Salt & Cracked Pepper,,,,,,
850668000511,Grocery Non-Taxable,1,75,Deep River Snacks New York Spicy Dill Pickle,,,,,,
850730000128,Tobacco,1,199,Bob Marley Rolling Paper,,,,,,
850730000296,Tobacco,1,249,Bob Marley Rolling Paper,,,,,,
850854000035,Grocery Non-Taxable,1,199,Tortillas,,,,,,
851112007728,Household,1,299,Xtra,,,,,,
851112007773,Household,1,199,Xtra,,,,,,
851112007780,Household,1,299,Xtra,,,,,,
851112007858,Household,1,299,Xtra,,,,,,
851141006495,Grocery Non-Taxable,1,399,honey,,,,,,
851458001008,Drinks,1,100,Coffee 10oz,,,,,,
851458001015,Drinks,1,150,Cofee,,,,,,
851458001022,Drinks,1,200,Cofee large 16oz,,,,,,
851458001039,Drinks,1,300,Coffee xtra large 20oz.,,,,,,
851458001091,Snacks,1,299,uncle ed's cranberry health mix,,,,,,
851458001596,Snacks,1,299,J,,,,,,
851458001794,Snacks,1,75,Island Gourmet,,,,,,
851458001800,Snacks,1,75,Island Gourmet,,,,,,
851458001817,Snacks,1,75,Island D Chocolate,,,,,,
851458001824,Snacks,1,75,Island Marble,,,,,,
851458001916,Snacks,1,179,island apple danish,,,,,,
851458001923,Snacks,1,179,Cheese danish,,,,,,
851458001930,Snacks,1,179,Island danish,,,,,,
851458001961,Snacks,1,249,Cake cup,,,,,,
851458001978,Snacks,1,249,Cake cup,,,,,,
851681008102,Candy,1,299,Hi Chew,,,,,,
851681008126,Candy,1,249,Hi chew,,,,,,
851681008669,Snacks,1,149,Hi chew,,,,,,
851681008690,Candy,1,299,Hi chew ramune,,,,,,
852027004031,Household,1,1799,Scale,,,,,,
852027004079,Household,1,1999,BIG SCALE,,,,,,
852251000083,Dairy,1,199,Hershey's:Chocolate Lowfat,,,,,,
852251000090,Grocery Non-Taxable,1,299,Hershey's:Creamy Chocolate,,,,,,
852251000106,Grocery Non-Taxable,1,199,Hershey's:Cookies 'n' Cream,,,,,,
852251000113,Drinks,1,189,Hershey's:Strawberry,,,,,,
852311004006,Grocery Non-Taxable,1,169,Bai 5 Antioxidant Infusions:Malawi Mango,,,,,,
852311004013,Grocery Non-Taxable,1,169,Bai 5 Antioxidant Infusions:Brasilia Blueberry,,,,,,
852311004037,Drinks,1,169,Bai 5 Antioxidant Infusions:Ipanema Pomegranate,,,,,,
852311004273,Drinks,1,199,Bai 5 Antioxidant Infusions Molokai Coconut,,,,,,
852480007006,Drinks,1,299,celsius cherry lime,,,,,,
852682505171,Household,1,279,Turtle Nose Masking TaPE,,,,,,
852682505997,Electronics,1,1999,DIGITAL SCALE,,,,,,
852682506604,Tobacco,1,1999,Scale,,,,,,
852682506611,Household,1,799,Portable Scale,,,,,,
852682506628,Misc.,1,999,digital scale,,,,,,
852682507809,Misc.,1,100,Ginseng,,,,,,
852682508202,Household,1,399,Visine,,,,,,
852698006044,Electronics,1,999,Charger,,,,,,
852698006402,Electronics,1,599,Earbuds,,,,,,
852698006495,Electronics,1,499,Iphone cable,,,,,,
852698006556,Electronics,1,599,IPHONE 5/6/6PLUS,,,,,,
852698006563,Household,1,499,I PHONE 5/6/6PLUS,,,,,,
852698006617,Grocery Non-Taxable,1,500,C,,,,,,
852698006976,Household,1,999,Car charger type c,,,,,,
852789008087,Drinks,1,299,ZenWTR +9.5ph alkaline,,,,,,
852812005786,Misc.,1,100,Lighter,,,,,,
853004004037,Drinks,1,299,Core Hydration Water,,,,,,
853195000467,Misc.,1,300,lighter,,,,,,
853195010503,Household,1,499,Eagle Lighter,,,,,,
853195010527,Household,1,299,Eagle Lighter,,,,,,
853211008057,General Food,1,169,BrooklynDelights,,,,,,
853211008071,General Food,1,169,Brooklyn,,,,,,
853211008217,Snacks,1,149,Pound cake,,,,,,
853211008354,Snacks,1,149,Coffee cake,,,,,,
853211008408,Snacks,1,149,C p cake,,,,,,
853211008446,Snacks,1,125,Muffin,,,,,,
853211008453,Snacks,1,125,Banana Muffin,,,,,,
853211008460,Snacks,1,125,Bluberry Muffin,,,,,,
853211008477,Snacks,1,125,Corn Muffin,,,,,,
853211008552,Snacks,1,169,Apple,,,,,,
854088007297,Snacks,1,169,Chef's Cut pepperoni,,,,,,
854592000074,Household,1,169,Plate,,,,,,
854672000109,Household,1,188,Lighter Leash,,,,,,
854839007422,Household,1,100,Lighter,,,,,,
855098007185,Snacks,1,169,Hjg,,,,,,
855291001331,Dairy,1,99,Raylicious Party PopCorn,,,,,,
855291001348,Snacks,1,125,Raylicious Caramel Kettle Corn,,,,,,
855291001416,Snacks,1,59,Raylicious Glazed Honey Bun,,,,,,
855291001423,Snacks,1,59,Raylicious Iced Honey Bun,,,,,,
855291001447,Snacks,1,59,Raylicious Cinnamon Bun,,,,,,
855291001645,Grocery Non-Taxable,1,99,Raylicious Assorted Candy,,,,,,
855291001669,Grocery Non-Taxable,1,99,Raylicious Lighty Sea Salted,,,,,,
855291001676,General Food,1,100,Raylicious Garlic Plantain Chips,,,,,,
855291001690,Snacks,1,99,Raylicius Sweet maduro Plantain Chips,,,,,,
855291001706,Grocery Non-Taxable,1,99,Raylicious Plantain Chips,,,,,,
855291001768,Snacks,1,249,Raylicious Pork Skins Lime Chili,,,,,,
855291001775,Snacks,1,249,Raylicious Pork Skins Original,,,,,,
855291001867,Snacks,1,125,Cotton candy,,,,,,
855291001911,Snacks,1,99,Raylicious Nuts,,,,,,
855291001980,Candy,1,99,Sour belts,,,,,,
855291002000,Candy,1,99,RAINBOW SOUR BELTS,,,,,,
855291002239,Grocery Non-Taxable,1,100,Raylicious Oatmeal Raisin Soft Cookies,,,,,,
855291002314,Snacks,1,249,Plantain chiPs,,,,,,
855291002321,Snacks,1,249,RAYLICIOUS YUKITAS,,,,,,
855291002420,Grocery Non-Taxable,1,50,Raylicious Powdered Donuts,,,,,,
855291002437,Grocery Non-Taxable,1,50,Raylicious Chocolate Frosted Donuts,,,,,,
855291002529,Snacks,1,199,Raylicious Strips & Chips Lime & Chili,,,,,,
855291002598,Grocery Non-Taxable,1,50,Raylicious Crunch Donuts,,,,,,
855291002604,Grocery Non-Taxable,1,50,Raylicious Cinnamon Sugar Donuts,,,,,,
855291002611,Snacks,1,59,Honey Buns,,,,,,
855291002628,Snacks,1,59,Honey Buns,,,,,,
855291003083,Snacks,1,100,C,,,,,,
855291003113,Snacks,1,99,Tostones,,,,,,
855291003830,Snacks,1,249,Raylicious,,,,,,
855291003885,Snacks,1,149,Butter crissant,,,,,,
855378004132,Grocery Non-Taxable,1,89,Hhh,,,,,,
855553008641,Misc.,1,100,Lighter,,,,,,
855765001652,Household,1,499,Scent Bomb,,,,,,
855765001669,Household,1,500,Scent,,,,,,
855858504251,Grocery Non-Taxable,1,25,Nubi,,,,,,
856414001177,Grocery Non-Taxable,1,125,Lulu Maduritos Sweet Plantail Chips,,,,,,
856414002020,General Food,1,125,Lulu Platanitos Lemon,,,,,,
856414002037,Grocery Non-Taxable,1,100,Lulu Platanitos,,,,,,
856414002044,Grocery Non-Taxable,1,125,Lulu Platanitoss Garlic,,,,,,
856414002051,Grocery Non-Taxable,1,125,Lulu Platanitos Chile Lemon,,,,,,
856587004180,Grocery Non-Taxable,1,5,Paulie's Mac & Cheese,,,,,,
856614004169,Household,1,125,Select 1000 Sheets,,,,,,
856614004732,Household,1,139,Prime Selecte Paper Towels,,,,,,
857361000367,Grocery Non-Taxable,1,199,Pampa Grape Spread,,,,,,
857485101322,Grocery Non-Taxable,1,50,Chef John's Spaghetti Sauce,,,,,,
857983004033,Candy,1,149,Hi Chew Banana,,,,,,
857983004231,Candy,1,249,Hi-Chew Sours Citrus mix,,,,,,
857983004323,Candy,1,249,Hi-Chew Cherry Berry mix,,,,,,
857983004736,Candy,1,149,Hi chew kiwi,,,,,,
857983004750,Candy,1,249,Hi-Chew Frizzies,,,,,,
857983004941,Snacks,1,149,Hi chew,,,,,,
858103003493,Household,1,349,Hispano Glass Cleaner,,,,,,
858103003653,Household,1,499,pregnancy test,,,,,,
858176002058,Drinks,1,249,BodyArmor Super Drink Orange/Mango,,,,,,
858176002065,Drinks,1,249,BodyArmor Super Drink Strawberry Banana,,,,,,
858176002119,Drinks,1,199,BodyArmor BlackoutBerry Super Drink,,,,,,
858176002133,Drinks,1,249,BodyArmor Fruit Punch Super Drink,,,,,,
858176002140,Drinks,1,199,Body Armor Super Water,,,,,,
858176002171,Drinks,1,249,BodyArmor Tropical Punch Super Drink,,,,,,
858176002423,Drinks,1,199,BodyArmor Watermelon,,,,,,
858176002522,Drinks,1,199,BODYARMOR PINAPPLE COCONUT,,,,,,
858629001003,Drinks,1,175,Genuine Jamaican Cream,,,,,,
858629001027,Drinks,1,175,DG Jamaican Kola CHampagne,,,,,,
858629001065,Drinks,1,199,Ting Grapefruit Juice Concentrate,,,,,,
858629001362,Drinks,1,175,Jamaican Ginger Beer,,,,,,
858765006092,Misc.,1,259,Show Cigarillos Sweet,,,,,,
858838005052,Grocery Non-Taxable,1,299,3 mien,,,,,,
858959005368,Snacks,1,169,Beef and Pork sticks,,,,,,
859218001435,Household,1,499,win.c.motor oil,,,,,,
859218001442,Household,1,499,Winner's Circle Motor Oil 10W-40,,,,,,
859218001459,Household,1,499,Winner's Circle Motor Oil SAE 5W-30,,,,,,
859218001466,Household,1,499,Winner Circle Oil,,,,,,
859218001497,Household,1,499,Winner's Circle ATF,,,,,,
859218001589,Household,1,399,BREAK FLUID,,,,,,
859218001596,Household,1,399,Winner's Circle Power Steering Fluid,,,,,,
859218001602,Household,1,399,Winner's Circle Engine Oil 2-Cycle,,,,,,
859255001030,Misc.,1,299,Pong,,,,,,
859654002003,Tobacco,1,1000,Blu Electronic Cigarette Magnificent Menthol,,,,,,
859654002010,Produce,1,1000,Blu Electronic Cigarette Classic Tobacco,,,,,,
859708007060,Snacks,1,100,Eat Your Coffee,,,,,,
860004431466,Household,1,699,Janitex Wipes,,,,,,
860005166701,Fronto,1,600,Hot Leaf,,,,,,
860465001505,Drinks,1,199,Lemon perfect just lemon,,,,,,
860668000008,Tobacco,1,600,Fronto King Dark Tobacco Leaf,,,,,,
860993000360,Drinks,1,299,Kona Gold,,,,,,
865891000146,Drinks,1,369,SUPER COFFEE VANILLA,,,,,,
866558000004,Grocery Non-Taxable,1,99,Just Water,,,,,,
871217000110,Household,1,249,Wet Line Xtreme Professional Styling Gel Extra Hold Clear,,,,,,
871217001117,Household,1,249,Wet Line Xtreme Professional Styling Gel Extra Hold Blue,,,,,,
871217002114,Household,1,199,Wet Line Xtreme Professional Styling Gel Extra Hold Green,,,,,,
871217009311,Household,1,299,Xtreme Styling Gel Green Extra Hold,,,,,,
872181000069,Snacks,1,299,Flipz:Milk Chocolate Covered Pretzels,,,,,,
872181000304,Snacks,1,149,Flipz Minis Milk Chocolate,,,,,,
872181000540,Snacks,1,299,Flipz:White Fudge Covered Pretzels,,,,,,
872181000809,Snacks,1,149,Flipz Minis White Fudge,,,,,,
872509000016,Snacks,1,125,Allison's Gourmet Pound Cake,,,,,,
872509000023,Snacks,1,125,Allison's Marblr Cake,,,,,,
872509000047,Snacks,1,100,Allisons Gourmet Iced Lemon Cake,,,,,,
872509000054,General Food,1,100,Allison's Carrot Cake,,,,,,
872509000078,Snacks,1,100,Allison's Gourmet Chocolate Cake,,,,,,
872509000108,Snacks,1,100,Allison's Fine Bakery Raisin Pound Cake,,,,,,
872509000153,Snacks,1,100,Allison's Pineapple Cake,,,,,,
873983000011,Candy,1,149,Hi Chew Grape,,,,,,
873983000028,Candy,1,135,Hi-Chew:Strawberry,,,,,,
873983000035,Candy,1,149,Hichew Green Apple,,,,,,
873983000059,Candy,1,149,Hi-Chew:Mango,,,,,,
873983000110,Candy,1,125,Hi-Chew Cherry,,,,,,
873983005047,Candy,1,249,Hi-Chew Regular Mix,,,,,,
873983005054,Candy,1,249,Hi-Chew Tropical Mix,,,,,,
874411000436,Tobacco,1,599,Cheyenne Cigars Full Flavor 100`s,,,,,,
874411000627,Tobacco,1,299,"Cheyenne Cigars Menthol, 100`s",,,,,,
874411000634,Cigarettes,1,250,Chayanne Wild Cherry 100's,,,,,,
874411000696,Tobacco,1,2500,CHEYENNE Menthol Box Carton,,,,,,
876063002011,Drinks,1,449,Muscle Milk Chocolate,,,,,,
876063002028,Drinks,1,399,Muscle Milk Vanilla Creme,,,,,,
876063002035,Drinks,1,399,Muscle Milk Banana Creme,,,,,,
876063002097,Drinks,1,399,Muscle Milk Strawberries `n Creme,,,,,,
876063002806,Drinks,1,349,Muscle Milk 40 Knockout Chocolate,,,,,,
876063002813,Drinks,1,449,Muscle Milk Mega Protein Shake,,,,,,
876063003117,Drinks,1,199,Muscle milk vanila,,,,,,
876274001421,Dairy,1,45,Global Brands Minees:Vanilla Cr̬me,,,,,,
876274001438,Dairy,1,45,Global Brands Minees:Strawberry Cr̬me,,,,,,
876274001445,Dairy,1,45,Global Brands Minees:Banana Cr̬me,,,,,,
876274001469,Dairy,1,45,Global Brands Minees:Chocolate Cookie - Vanilla Cr̬me,,,,,,
876941004441,Grocery Non-Taxable,1,199,Rice,,,,,,
876941006155,Grocery Non-Taxable,1,199,Rice,,,,,,
876941006469,Grocery Non-Taxable,1,199,Instant Coffee,,,,,,
876941008210,Grocery Non-Taxable,1,89,Oranges,,,,,,
878848821329,Household,1,499,Corkscrew,,,,,,
878848900161,Misc.,1,350,Jumbo,,,,,,
878971000004,Household,1,499,Moco De Gorila Punk Hair Gel,,,,,,
878971000011,Household,1,499,Moco de Gorila Gel Rockero,,,,,,
879543000101,Grocery Non-Taxable,1,99,Stella Chunk Light Tuna in Water,,,,,,
879543000545,Grocery Non-Taxable,1,89,First Harvest Peach Halves,,,,,,
879982001783,Tobacco,1,250,1839 100's Full Flavor Cigars,,,,,,
879982001813,Cigar's,1,250,1839 100's Menthol Cigars,,,,,,
881334000481,Condiments,1,899,Dunkin' Donuts:Dunkin' Decaf,,,,,,
881334001365,Dairy,1,899,Dunkin' Donuts:Dunkin' Turbo,,,,,,
881334002799,Condiments,1,899,Dunkin,,,,,,
881334006414,Produce,1,1299,Dunkin Donuts Original Blend K-Cup,,,,,,
881334006445,Grocery Non-Taxable,1,59,Coffe,,,,,,
883315090269,Drinks,1,169,tummy yummy     ,,,,,,
883315090276,Drinks,1,169,Tum-E Yummies BERRY BLAST,,,,,,
883426040283,Snacks,1,169,Coffee House Iced Lemon Pound Cake,,,,,,
883426040290,Snacks,1,169,coffee house iced chocolate pound cake,,,,,,
883426140372,Snacks,1,169,COFFE HOUSE CAFE,,,,,,
883990651205,Drinks,1,349,Good 2 Grow Fruit Punch,,,,,,
883990661006,Drinks,1,349,Good 2 Grow Apple Juice,,,,,,
883990661846,Drinks,1,325,Good2grow,,,,,,
883990681202,Drinks,1,349,Gatorage Green Apple 20oz,,,,,,
884394000538,Drinks,1,179,OKF Coco Natural Coconut Drink,,,,,,
884394000552,Drinks,1,299,Coco Coconut Drink,,,,,,
884394000958,Drinks,1,169,Okf Aloe Vera Mango Drink,,,,,,
884394000972,Grocery Non-Taxable,1,199,Okf Aloe Vera Peach,,,,,,
884394000996,Grocery Non-Taxable,1,199,OKF ALOE GRANADA,,,,,,
884394005212,Household,1,169,OKF ALOE KIWI & STRAWVERRY,,,,,,
884394007285,Drinks,1,199,Farmer's Aloe Vera Drink,,,,,,
884394007308,Drinks,1,499,okf aloe vera,,,,,,
884394007339,Snacks,1,199,OKF Farmer's Aloe Vera Mango Drink,,,,,,
884394007353,Drinks,1,199,Ofk Aloe vera Pomegranade,,,,,,
884394007377,Drinks,1,199,Aleo vera pineapple,,,,,,
884394007391,Drinks,1,199,Aloe Vera Fresa,,,,,,
884394007414,Drinks,1,199,Farmers Coconut,,,,,,
884394007636,Drinks,1,399,aloe vera,,,,,,
884394007650,Drinks,1,399,OKF Aloe Vera Mango,,,,,,
884394007674,Drinks,1,499,OKF Farmer's Aloe Vera,,,,,,
884394007698,Drinks,1,499,Aloe pineapple,,,,,,
884394007711,Drinks,1,399,Farmers aloe vera,,,,,,
884394007759,Drinks,1,199,Aloe Vera Watermelon,,,,,,
884394007773,Drinks,1,199,Aloe Vera Original,,,,,,
884394007919,Drinks,1,199,Okf orange smoothie,,,,,,
884394007957,Drinks,1,199,Okf smoothie green,,,,,,
884394007971,Drinks,1,199,Okf smoothie purple,,,,,,
884394008107,Drinks,1,399,Aloe Vera Strawberry,,,,,,
884394008701,Drinks,1,199,Aloe,,,,,,
884394008725,Drinks,1,499,Okf feuit punch,,,,,,
884912014245,Grocery Non-Taxable,1,499,Honey Bunches of Oats:Honey Roasted,,,,,,
884912014252,Grocery Non-Taxable,1,449,Honey Bunches of Oats:with Almonds,,,,,,
884912111715,Grocery Non-Taxable,1,449,Honey-Comb:Cereal,,,,,,
884912112217,Grocery Non-Taxable,1,549,Honey Bunches of Oats:with real Strawberries,,,,,,
884912114600,Grocery Non-Taxable,1,449,Raisin Bran:Raisin Bran,,,,,,
884912129512,Grocery Non-Taxable,1,499,Cocoa Pebbles:Sweetened Rice,,,,,,
884912129659,Grocery Non-Taxable,1,549,Pebbles:Cocoa Pebbles Family Size,,,,,,
884912129710,Grocery Non-Taxable,1,499,Post Fruity Pebbles,,,,,,
884912129741,Grocery Non-Taxable,1,549,Post Fruity Pebbles:Sweetened Rice Cereal,,,,,,
884912181701,Grocery Non-Taxable,1,399,Post Shredded Wheat:Honey Nut Spoon Size,,,,,,
884912280541,Grocery Non-Taxable,1,169,Fruity Pebbles,,,,,,
884912280558,Grocery Non-Taxable,1,169,Cocoa Pebbles,,,,,,
884912359483,Snacks,1,499,Honey bunch oats,,,,,,
884912376992,General Food,1,499,Cocoa pebbles,,,,,,
884912379276,Grocery Non-Taxable,1,649,Fruty pebbles family size,,,,,,
884912379283,Grocery Non-Taxable,1,499,Cocoa,,,,,,
884912990105,General Food,1,149,Cocoa Pebbles:Cocoa Pebbles,,,,,,
884912990143,Grocery Non-Taxable,1,149,Post Fruity Pebbles:Sweetened Rice Cereal,,,,,,
884912990181,General Food,1,149,Honey Bunches of Oats:Honey Bunches of Oats w/Almonds,,,,,,
884912990228,Snacks,1,149,Post Honey Bunches of Oats:Honey Roasted,,,,,,
885131628190,Household,1,299,Gerber First Essentials Comfort Fit Silicone Pacifier,,,,,,
885131761408,Household,1,299,Gerber First Essentials Bottle Latex Medium Flow 9 Oz 4M+,,,,,,
885131788863,Misc.,1,299,Gerber First Essentials Bottle Silicon,,,,,,
886002500331,Snacks,1,100,Mrs Fields Cookie Dark Chocolate Oatmeal,,,,,,
886002550527,Snacks,1,100,Mrs. Fields:Oatmeal Raisin with Walnuts,,,,,,
886002705156,Snacks,1,100,Mrs. Fields White Fudge Brownie Cookie,,,,,,
888109010010,Snacks,1,225,Hostess:Frosted Chocolate Cake with Creamy Filling,,,,,,
888109010027,Snacks,1,225,Hostess Ding Dongs,,,,,,
888109010034,Snacks,1,225,Hostess Suzy Q's,,,,,,
888109010041,Snacks,1,225,Hostess Cinnamon Streusel Coffee Cake,,,,,,
888109010058,Snacks,1,225,Hostess Zingers with Creamy Filling,,,,,,
888109010065,Snacks,1,225,Hostess Ho Hos:Rolled - with Creamy Filling,,,,,,
888109010072,Snacks,1,225,Hostess Frosted Orange Cake with Creamy Filling,,,,,,
888109010089,Snacks,1,225,Hostess Zingers with Creamy Filling,,,,,,
888109010096,Snacks,1,225,Hostess Sno Balls:with Creamy Filling,,,,,,
888109010102,Snacks,1,225,Hostess Twinkies:with Creamy Filling,,,,,,
888109010119,Snacks,1,225,Hostess Zingers with Creamy Filling,,,,,,
888109010164,Snacks,1,225,Hostess Cinnamon Roll,,,,,,
888109010171,Snacks,1,225,Hostess Glazed Jumbo Honey Bun,,,,,,
888109010508,Snacks,1,225,Hostess Apple Cinnamon Danish,,,,,,
888109010515,Snacks,1,225,Hostess:Chocolate & Bavarian Cream,,,,,,
888109010522,Snacks,1,225,Hostess Cream Cheese Danish,,,,,,
888109010539,Snacks,1,225,Hostess Berries & Cream Cheese Danish,,,,,,
888109010546,Snacks,1,225,Hostess Blueberry Muffin,,,,,,
888109010553,Snacks,1,225,Hostess:Banana Walnut,,,,,,
888109010560,Snacks,1,225,Hostess Chocolate Chip Muffin,,,,,,
888109010676,Snacks,1,225,Hostess Jumbo Honey Bun,,,,,,
888109010782,Snacks,1,225,Hostess Brownies M&M,,,,,,
888109010904,Snacks,1,225,Hostess,,,,,,
888109011062,Snacks,1,225,Hostess Fudge Covered Twinkies,,,,,,
888109011154,Grocery Non-Taxable,1,189,HoHos Peanut Butter,,,,,,
888109011215,Snacks,1,225,Hostess,,,,,,
888109011253,Snacks,1,225,Hostess golden cupcake,,,,,,
888109011352,Snacks,1,225,Hostess,,,,,,
888109011635,Snacks,1,199,Suzy Q's,,,,,,
888109011673,Snacks,1,189,Ding dongs,,,,,,
888109011741,Snacks,1,159,Cream chesse,,,,,,
888109011765,Snacks,1,199,Lemon cake,,,,,,
888109011802,Snacks,1,225,HOSTESS MUFFIN DBL CHOCOL,,,,,,
888109012069,Snacks,1,225,Totally Nuts Hostess,,,,,,
888109012106,Snacks,1,225,"Hostess,,, cupcakes",,,,,,
888109012168,Snacks,1,199,jumbo donettes 2 donuts,,,,,,
888109012182,Snacks,1,199,Jumbo donetes 1,,,,,,
888109012205,Snacks,1,199,Hostess Danish 4oz,,,,,,
888109012229,Snacks,1,199,apple cinamon danish,,,,,,
888109012274,Snacks,1,199,strawberry zingers,,,,,,
888109012373,Snacks,1,199,iced marble cake,,,,,,
888109012441,Snacks,1,199,Hostess cup cake,,,,,,
888109012489,Snacks,1,199,Coffee cake,,,,,,
888109012601,Snacks,1,225,Dingdong hostess,,,,,,
888109012625,Snacks,1,199,Twinkies,,,,,,
888109012793,Snacks,1,199,Muffin,,,,,,
888109012816,Snacks,1,199,Hostess muffin,,,,,,
888109012892,Snacks,1,199,PecanSpins,,,,,,
888109012915,Snacks,1,199,Jumbo,,,,,,
888109050023,Dairy,1,199,Hostess Donettes Frosted,,,,,,
888109050030,Snacks,1,159,Hostess Donettes Frosted Mini Donuts,,,,,,
888109050047,Grocery Non-Taxable,1,199,Hostess Donettes:Powdered,,,,,,
888109050054,Grocery Non-Taxable,1,199,Hostess Donettes Crunch,,,,,,
888109050061,Snacks,1,199,Hostess Donettes Glazed Mini Donuts,,,,,,
