SKU,Categories,Stock,Price,Name
811298020355,Household,1,300,Lighter Zengaz
811298020379,Household,1,499,Torch Lighter Lrg
811298020522,Household,1,499,Lighter
811298020553,Misc.,1,299,Zengaz
811435002145,Household,1,235,Chore Boy Copper Scouring Pad
811435002183,Household,1,199,Chore Boy Ultimate Scrubbers
811435002206,Household,1,125,Chore Boy Heavy Duty Scrubbing Sponge
811490600102,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR
811490601109,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR
811490602106,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR
811490603103,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR
811490604100,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR
811490605107,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR
811490606104,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR
811490607101,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR
811490608108,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR
811490609105,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR
811490610101,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR
811490611108,Household,1,499,SPEICAL BLUE ODOR ELIMINATOR
811620020398,Drinks,1,249,Yup chocolate
811620022354,Drinks,1,249,Fairlife Cookies n cream
811673010001,Tobacco,1,399,Hot Road Tubes
811673010018,Tobacco,1,399,Hot Rod Tube Red
812934024218,Electronics,1,700,WARNER MICRO CABLE
813694023428,Grocery Non-Taxable,1,199,Bai Antioxidant Watermelon
813805000034,Snacks,1,25,Gummi cup cake
813805000041,Candy,1,50,Efruity
813805002298,Candy,1,199,e.frutti:Lunch Bag - Assorted
813805002328,Candy,1,199,efrutti movie bag
813805005008,General Food,1,25,Gummy Mini Burger
813805005046,Grocery Non-Taxable,1,25,Hot Dog Gummi Candy
813805005060,Grocery Non-Taxable,1,50,E. Frutti Wrapped Gummi Mini Pizza
813805005121,Electronics,1,25,Gummi Mini Burger Sour
813805005183,Candy,1,50,E.frutti Gummi Candy Sour Gecko
814109020049,Snacks,1,229,Cookie Pop
814109026027,Snacks,1,229,Cookie Pop
814266023624,Household,1,799,Blumen Hand Sanitizer
814859010918,Household,1,1499,AWS-600
815154020008,Grocery Non-Taxable,1,269,NOS High Perfomance Energy Drink
816374020014,Grocery Non-Taxable,1,169,7 Days Soft Croissant Peanut Butter Creme & Jelly
816374020038,Grocery Non-Taxable,1,159,7 days Croissant Peanut Butter
816374020281,Snacks,1,199,7 Days Double Strawberry & Vanilla Filling
816374020595,Grocery Non-Taxable,1,169,7days
816374020694,Snacks,1,199,C
816374020717,Snacks,1,199,7 days
816559012841,Household,1,199,2 In 1 Moisturizing Shampoo + Conditioner
816559012858,Household,1,199,Extra Body Volumizing Conditioner
816559012865,Household,1,199,Alberto Vo5 Extra Body Volumizing Shampoo
816559012940,Household,1,199,Alberto VO5 Herbal Escapes Sun Kissed Raspberry Shampoo816559012940
816559013008,Grocery Non-Taxable,1,299,"Alberto Vo5 Split Ends Anti Breakage Shampoo Protects Against Breakage with Panthenol 370ml (12,5oz)"
816559014258,Household,1,199,Alberto Vo5 Split Ends
816559016757,Household,1,199,Vo5
816559016764,Household,1,199,Vo5
816615012136,Grocery Non-Taxable,1,249,S
818094000017,Grocery Non-Taxable,1,249,Rockstar Double Strength
818094000024,Drinks,1,249,Rockstar:Sugar Free
818094003001,Drinks,1,249,Rockstar Punched Fruit Punch
818094003902,Grocery Non-Taxable,1,250,Rockstar Lime Freeze Energy Drink
818094007436,Grocery Non-Taxable,1,249,Rock star Blackout
818159010654,Household,1,299,Chest rub
818215010024,Household,1,499,Socks
818290011770,Drinks,1,349,Chobani
818290011794,Drinks,1,349,Chobani
818480015151,Candy,1,199,Sunkist
818480015168,Candy,1,199,Sunkist
818480015175,Candy,1,199,Sunkist
818645010106,Grocery Non-Taxable,1,169,Salutti Yogolo Strawberry
819221014358,Household,1,200,Pregnancy test
819466010771,Tobacco,1,599,Hype Silver Cigarillos Guanranteed Fresh
819466010788,Tobacco,1,599,Hype Sweet Cigarillos
819466011242,Cigar's,1,599,Hi-Fi Cigarillo
819466011303,Cigar's,1,599,hi-fi silver edition
819721010287,Tobacco,1,299,Bluntville Palma Wrap
819898019199,Snacks,1,100,Snackwells Cookies Vanilla Crme
819913011405,Tobacco,1,1499,JUUL MINT
819913011429,Tobacco,1,1499,JUUL TABBACO
819913011580,Tobacco,1,4000,jul basic kit
819913012594,Tobacco,1,1499,JUUL CART MENTHL
819913012686,Tobacco,1,1499,JUUL CART CLSSCTOB
819913012693,Tobacco,1,3000,JUUL PODS CLASSIC TOB 3% 4PK
819913014987,Tobacco,1,2000,JUUL PODS VA TOBACCO 3% 2PK
824150226123,Drinks,1,229,POM Pomegranate Honey Green Tea JUICE
826913900202,Drinks,1,300,Ivy's Roots
827755070139,Condiments,1,499,Brut:Splash-On
829274007030,Pet,1,799,Meow Mix:Indoor Formula
829274007092,Pet,1,299,Meow Mix:Kitten Li'l Nibbles
829274454186,Pet,1,399,Meow Mix:Original Choice
829274512312,Pet,1,299,Meow Mix Seafood Medley
829274512329,Pet,1,999,Meow Mix:Seafood Medley
829274512527,Pet,1,999,Meow Mix:Tender Centers Salmon & White Meat Chicken Flavors
829274513753,Pet,1,999,Meow Mix:Original Choice
829274514200,Pet,1,799,Alley Cat:Chicken & Tuna
829515300074,Dairy,1,75,Garden Veggie Straws Zesty Ranch
829515300579,Snacks,1,100,Sensible Portions:Sea Salt
830108000356,Grocery Non-Taxable,1,399,Zuka Orange
830108703974,Grocery Non-Taxable,1,399,Zuko Guanabana
830961001484,Grocery Non-Taxable,1,50,Butane Cigarette Lighter
830961011308,Misc.,1,100,Lighter
832460000357,Grocery Non-Taxable,1,119,Chunks
832460000883,Grocery Non-Taxable,1,89,Fish
834164000114,Grocery Non-Taxable,1,299,Caridom Artificial Black Vanilla
834810001458,Misc.,1,100,Classic Lighter
835196000257,Tobacco,1,599,Double Diamond Full Flavor
835196000264,Tobacco,1,2000,Double Diamond Red Carton
835196000318,Tobacco,1,250,Double Diamond Menthol
835196000325,Tobacco,1,2000,Double Diamond Menthol Carton
835196001704,Cigar's,1,300,Ignite Red
835841000236,Grocery Non-Taxable,1,199,Bread
835841004470,Grocery Non-Taxable,1,199,"Gold Medal Bakery:Sliced Enriched Rolls, Hot Dog"
835841004517,Grocery Non-Taxable,1,199,Hamburger bread
836272001571,Grocery Non-Taxable,1,499,Top Job
836272001588,Misc.,1,349,Top Job Bleach
837654226087,Household,1,249,Turtle Nose Duct Tape
841058005483,Grocery Non-Taxable,1,299,Skintimate:Raspberry Rain with Vitamin E and Olive Butter
841058006084,Household,1,499,Edge Sensitive Skin
842595109542,Drinks,1,269,Starburst Cherry C4
842595121759,Drinks,1,269,Starburst Strawberry C4
844504002968,Tobacco,1,1500,American Club Pipe Tobacco Classic
844504003330,Tobacco,1,399,sago
845514047000,Household,1,499,Ajax
846036001723,Household,1,499,GoodSense 70% Isopropyl Alcohol
846351017003,Household,1,549,Yuengling Lager 6pk 12oz Btl
846351017102,Household,1,549,Vantage 10w-30
846351017201,Household,1,549,10W-40
846351018635,Household,1,299,Carb/ choke body cleaner
846351071029,Household,1,449,SMB Flat Out
850003628011,Snacks,1,189,Rap Snacks
850003628172,Snacks,1,189,Rap Snacks
850003628219,Snacks,1,189,Rap snacks
850003628226,Snacks,1,189,Wavy
850003628325,Snacks,1,189,Rap Snacks
850003748030,Drinks,1,199,Lemon perfect dragon
850003748054,Drinks,1,199,Lemin perfect peach
850003748559,Drinks,1,199,Lemon perfect
850004595107,Tobacco,1,1200,beleave suver
850007042745,Drinks,1,369,Super Coffee
850007395261,Household,1,249,Love my carpet lavender
850008118326,Tobacco,1,99,44350
850008118333,Tobacco,1,149,44353
850008189005,Tobacco,1,2000,Hemp flower 3.5g
850008189012,Tobacco,1,1000,Hemp flower 1g
850008189258,Tobacco,1,799,High five
850008189371,Tobacco,1,2000,Moon
850008189524,Tobacco,1,2000,Hemp
850008189579,Tobacco,1,1500,Kush
850011055069,Snacks,1,169,Pal
850016923110,Household,1,599,Smart care
850017589032,Candy,1,299,Hi chew
850017589056,Candy,1,299,Hi chew berry mix
850067000754,Grocery Non-Taxable,1,249,Mr. Coffee:Basket 8-12 Cup
850067000822,Household,1,199,Mr. Coffee:Basket 8-12 Cup
850241000044,Grocery Non-Taxable,1,299,Power Stick Coolblast Shower Gel
850668000412,Condiments,1,75,Deep River Snacks:Salt & Cracked Pepper
850668000511,Grocery Non-Taxable,1,75,Deep River Snacks New York Spicy Dill Pickle
850730000128,Tobacco,1,199,Bob Marley Rolling Paper
850730000296,Tobacco,1,249,Bob Marley Rolling Paper
850854000035,Grocery Non-Taxable,1,199,Tortillas
851112007728,Household,1,299,Xtra
851112007773,Household,1,199,Xtra
851112007780,Household,1,299,Xtra
851112007858,Household,1,299,Xtra
851141006495,Grocery Non-Taxable,1,399,honey
851458001008,Drinks,1,100,Coffee 10oz
851458001015,Drinks,1,150,Cofee
851458001022,Drinks,1,200,Cofee large 16oz
851458001039,Drinks,1,300,Coffee xtra large 20oz.
851458001091,Snacks,1,299,uncle ed's cranberry health mix
851458001596,Snacks,1,299,J
851458001794,Snacks,1,75,Island Gourmet
851458001800,Snacks,1,75,Island Gourmet
851458001817,Snacks,1,75,Island D Chocolate
851458001824,Snacks,1,75,Island Marble
851458001916,Snacks,1,179,island apple danish
851458001923,Snacks,1,179,Cheese danish
851458001930,Snacks,1,179,Island danish
851458001961,Snacks,1,249,Cake cup
851458001978,Snacks,1,249,Cake cup
851681008102,Candy,1,299,Hi Chew
851681008126,Candy,1,249,Hi chew
851681008669,Snacks,1,149,Hi chew
851681008690,Candy,1,299,Hi chew ramune
852027004031,Household,1,1799,Scale
852027004079,Household,1,1999,BIG SCALE
852251000083,Dairy,1,199,Hershey's:Chocolate Lowfat
852251000090,Grocery Non-Taxable,1,299,Hershey's:Creamy Chocolate
852251000106,Grocery Non-Taxable,1,199,Hershey's:Cookies 'n' Cream
852251000113,Drinks,1,189,Hershey's:Strawberry
852311004006,Grocery Non-Taxable,1,169,Bai 5 Antioxidant Infusions:Malawi Mango
852311004013,Grocery Non-Taxable,1,169,Bai 5 Antioxidant Infusions:Brasilia Blueberry
852311004037,Drinks,1,169,Bai 5 Antioxidant Infusions:Ipanema Pomegranate
852311004273,Drinks,1,199,Bai 5 Antioxidant Infusions Molokai Coconut
852480007006,Drinks,1,299,celsius cherry lime
852682505171,Household,1,279,Turtle Nose Masking TaPE
852682505997,Electronics,1,1999,DIGITAL SCALE
852682506604,Tobacco,1,1999,Scale
852682506611,Household,1,799,Portable Scale
852682506628,Misc.,1,999,digital scale
852682507809,Misc.,1,100,Ginseng
852682508202,Household,1,399,Visine
852698006044,Electronics,1,999,Charger
852698006402,Electronics,1,599,Earbuds
852698006495,Electronics,1,499,Iphone cable
852698006556,Electronics,1,599,IPHONE 5/6/6PLUS
852698006563,Household,1,499,I PHONE 5/6/6PLUS
852698006617,Grocery Non-Taxable,1,500,C
852698006976,Household,1,999,Car charger type c
852789008087,Drinks,1,299,ZenWTR +9.5ph alkaline
852812005786,Misc.,1,100,Lighter
853004004037,Drinks,1,299,Core Hydration Water
853195000467,Misc.,1,300,lighter
853195010503,Household,1,499,Eagle Lighter
853195010527,Household,1,299,Eagle Lighter
853211008057,General Food,1,169,BrooklynDelights
853211008071,General Food,1,169,Brooklyn
853211008217,Snacks,1,149,Pound cake
853211008354,Snacks,1,149,Coffee cake
853211008408,Snacks,1,149,C p cake
853211008446,Snacks,1,125,Muffin
853211008453,Snacks,1,125,Banana Muffin
853211008460,Snacks,1,125,Bluberry Muffin
853211008477,Snacks,1,125,Corn Muffin
853211008552,Snacks,1,169,Apple
854088007297,Snacks,1,169,Chef's Cut pepperoni
854592000074,Household,1,169,Plate
854672000109,Household,1,188,Lighter Leash
854839007422,Household,1,100,Lighter
855098007185,Snacks,1,169,Hjg
855291001331,Dairy,1,99,Raylicious Party PopCorn
855291001348,Snacks,1,125,Raylicious Caramel Kettle Corn
855291001416,Snacks,1,59,Raylicious Glazed Honey Bun
855291001423,Snacks,1,59,Raylicious Iced Honey Bun
855291001447,Snacks,1,59,Raylicious Cinnamon Bun
855291001645,Grocery Non-Taxable,1,99,Raylicious Assorted Candy
855291001669,Grocery Non-Taxable,1,99,Raylicious Lighty Sea Salted
855291001676,General Food,1,100,Raylicious Garlic Plantain Chips
855291001690,Snacks,1,99,Raylicius Sweet maduro Plantain Chips
855291001706,Grocery Non-Taxable,1,99,Raylicious Plantain Chips
855291001768,Snacks,1,249,Raylicious Pork Skins Lime Chili
855291001775,Snacks,1,249,Raylicious Pork Skins Original
855291001867,Snacks,1,125,Cotton candy
855291001911,Snacks,1,99,Raylicious Nuts
855291001980,Candy,1,99,Sour belts
855291002000,Candy,1,99,RAINBOW SOUR BELTS
855291002239,Grocery Non-Taxable,1,100,Raylicious Oatmeal Raisin Soft Cookies
855291002314,Snacks,1,249,Plantain chiPs
855291002321,Snacks,1,249,RAYLICIOUS YUKITAS
855291002420,Grocery Non-Taxable,1,50,Raylicious Powdered Donuts
855291002437,Grocery Non-Taxable,1,50,Raylicious Chocolate Frosted Donuts
855291002529,Snacks,1,199,Raylicious Strips & Chips Lime & Chili
855291002598,Grocery Non-Taxable,1,50,Raylicious Crunch Donuts
855291002604,Grocery Non-Taxable,1,50,Raylicious Cinnamon Sugar Donuts
855291002611,Snacks,1,59,Honey Buns
855291002628,Snacks,1,59,Honey Buns
855291003083,Snacks,1,100,C
855291003113,Snacks,1,99,Tostones
855291003830,Snacks,1,249,Raylicious
855291003885,Snacks,1,149,Butter crissant
855378004132,Grocery Non-Taxable,1,89,Hhh
855553008641,Misc.,1,100,Lighter
855765001652,Household,1,499,Scent Bomb
855765001669,Household,1,500,Scent
855858504251,Grocery Non-Taxable,1,25,Nubi
856414001177,Grocery Non-Taxable,1,125,Lulu Maduritos Sweet Plantail Chips
856414002020,General Food,1,125,Lulu Platanitos Lemon
856414002037,Grocery Non-Taxable,1,100,Lulu Platanitos
856414002044,Grocery Non-Taxable,1,125,Lulu Platanitoss Garlic
856414002051,Grocery Non-Taxable,1,125,Lulu Platanitos Chile Lemon
856587004180,Grocery Non-Taxable,1,5,Paulie's Mac & Cheese
856614004169,Household,1,125,Select 1000 Sheets
856614004732,Household,1,139,Prime Selecte Paper Towels
857361000367,Grocery Non-Taxable,1,199,Pampa Grape Spread
857485101322,Grocery Non-Taxable,1,50,Chef John's Spaghetti Sauce
857983004033,Candy,1,149,Hi Chew Banana
857983004231,Candy,1,249,Hi-Chew Sours Citrus mix
857983004323,Candy,1,249,Hi-Chew Cherry Berry mix
857983004736,Candy,1,149,Hi chew kiwi
857983004750,Candy,1,249,Hi-Chew Frizzies
857983004941,Snacks,1,149,Hi chew
858103003493,Household,1,349,Hispano Glass Cleaner
858103003653,Household,1,499,pregnancy test
858176002058,Drinks,1,249,BodyArmor Super Drink Orange/Mango
858176002065,Drinks,1,249,BodyArmor Super Drink Strawberry Banana
858176002119,Drinks,1,199,BodyArmor BlackoutBerry Super Drink
858176002133,Drinks,1,249,BodyArmor Fruit Punch Super Drink
858176002140,Drinks,1,199,Body Armor Super Water
858176002171,Drinks,1,249,BodyArmor Tropical Punch Super Drink
858176002423,Drinks,1,199,BodyArmor Watermelon
858176002522,Drinks,1,199,BODYARMOR PINAPPLE COCONUT
858629001003,Drinks,1,175,Genuine Jamaican Cream
858629001027,Drinks,1,175,DG Jamaican Kola CHampagne
858629001065,Drinks,1,199,Ting Grapefruit Juice Concentrate
858629001362,Drinks,1,175,Jamaican Ginger Beer
858765006092,Misc.,1,259,Show Cigarillos Sweet
858838005052,Grocery Non-Taxable,1,299,3 mien
858959005368,Snacks,1,169,Beef and Pork sticks
859218001435,Household,1,499,win.c.motor oil
859218001442,Household,1,499,Winner's Circle Motor Oil 10W-40
859218001459,Household,1,499,Winner's Circle Motor Oil SAE 5W-30
859218001466,Household,1,499,Winner Circle Oil
859218001497,Household,1,499,Winner's Circle ATF
859218001589,Household,1,399,BREAK FLUID
859218001596,Household,1,399,Winner's Circle Power Steering Fluid
859218001602,Household,1,399,Winner's Circle Engine Oil 2-Cycle
859255001030,Misc.,1,299,Pong
859654002003,Tobacco,1,1000,Blu Electronic Cigarette Magnificent Menthol
859654002010,Produce,1,1000,Blu Electronic Cigarette Classic Tobacco
859708007060,Snacks,1,100,Eat Your Coffee
860004431466,Household,1,699,Janitex Wipes
860005166701,Fronto,1,600,Hot Leaf
860465001505,Drinks,1,199,Lemon perfect just lemon
860668000008,Tobacco,1,600,Fronto King Dark Tobacco Leaf
860993000360,Drinks,1,299,Kona Gold
865891000146,Drinks,1,369,SUPER COFFEE VANILLA
866558000004,Grocery Non-Taxable,1,99,Just Water
871217000110,Household,1,249,Wet Line Xtreme Professional Styling Gel Extra Hold Clear
871217001117,Household,1,249,Wet Line Xtreme Professional Styling Gel Extra Hold Blue
871217002114,Household,1,199,Wet Line Xtreme Professional Styling Gel Extra Hold Green
871217009311,Household,1,299,Xtreme Styling Gel Green Extra Hold
872181000069,Snacks,1,299,Flipz:Milk Chocolate Covered Pretzels
872181000304,Snacks,1,149,Flipz Minis Milk Chocolate
872181000540,Snacks,1,299,Flipz:White Fudge Covered Pretzels
872181000809,Snacks,1,149,Flipz Minis White Fudge
872509000016,Snacks,1,125,Allison's Gourmet Pound Cake
872509000023,Snacks,1,125,Allison's Marblr Cake
872509000047,Snacks,1,100,Allisons Gourmet Iced Lemon Cake
872509000054,General Food,1,100,Allison's Carrot Cake
872509000078,Snacks,1,100,Allison's Gourmet Chocolate Cake
872509000108,Snacks,1,100,Allison's Fine Bakery Raisin Pound Cake
872509000153,Snacks,1,100,Allison's Pineapple Cake
873983000011,Candy,1,149,Hi Chew Grape
873983000028,Candy,1,135,Hi-Chew:Strawberry
873983000035,Candy,1,149,Hichew Green Apple
873983000059,Candy,1,149,Hi-Chew:Mango
873983000110,Candy,1,125,Hi-Chew Cherry
873983005047,Candy,1,249,Hi-Chew Regular Mix
873983005054,Candy,1,249,Hi-Chew Tropical Mix
874411000436,Tobacco,1,599,Cheyenne Cigars Full Flavor 100`s
874411000627,Tobacco,1,299,"Cheyenne Cigars Menthol, 100`s"
874411000634,Cigarettes,1,250,Chayanne Wild Cherry 100's
874411000696,Tobacco,1,2500,CHEYENNE Menthol Box Carton
876063002011,Drinks,1,449,Muscle Milk Chocolate
876063002028,Drinks,1,399,Muscle Milk Vanilla Creme
876063002035,Drinks,1,399,Muscle Milk Banana Creme
876063002097,Drinks,1,399,Muscle Milk Strawberries `n Creme
876063002806,Drinks,1,349,Muscle Milk 40 Knockout Chocolate
876063002813,Drinks,1,449,Muscle Milk Mega Protein Shake
876063003117,Drinks,1,199,Muscle milk vanila
876274001421,Dairy,1,45,Global Brands Minees:Vanilla Cr̬me
876274001438,Dairy,1,45,Global Brands Minees:Strawberry Cr̬me
876274001445,Dairy,1,45,Global Brands Minees:Banana Cr̬me
876274001469,Dairy,1,45,Global Brands Minees:Chocolate Cookie - Vanilla Cr̬me
876941004441,Grocery Non-Taxable,1,199,Rice
876941006155,Grocery Non-Taxable,1,199,Rice
876941006469,Grocery Non-Taxable,1,199,Instant Coffee
876941008210,Grocery Non-Taxable,1,89,Oranges
878848821329,Household,1,499,Corkscrew
878848900161,Misc.,1,350,Jumbo
878971000004,Household,1,499,Moco De Gorila Punk Hair Gel
878971000011,Household,1,499,Moco de Gorila Gel Rockero
879543000101,Grocery Non-Taxable,1,99,Stella Chunk Light Tuna in Water
879543000545,Grocery Non-Taxable,1,89,First Harvest Peach Halves
879982001783,Tobacco,1,250,1839 100's Full Flavor Cigars
879982001813,Cigar's,1,250,1839 100's Menthol Cigars
881334000481,Condiments,1,899,Dunkin' Donuts:Dunkin' Decaf
881334001365,Dairy,1,899,Dunkin' Donuts:Dunkin' Turbo
881334002799,Condiments,1,899,Dunkin
881334006414,Produce,1,1299,Dunkin Donuts Original Blend K-Cup
881334006445,Grocery Non-Taxable,1,59,Coffe
